@id,@lat,@lon,name,historic,tourism,leisure,natural,amenity,artwork_type;
"702619,48.1408242,17.2674429,""Most pri Bratislave, Bratislavská ul."",,information,,,,";
4348981399,47.9576807,18.0253507,,,information,,,,;
4348997528,47.9961862,18.1845483,,,information,,,,;
4348997529,47.9965147,18.1843579,,,information,,,,;
4349013529,48.0169989,18.1982276,,,information,,,,;
4349021876,48.0384473,18.2044020,,,information,,,,;
4349592202,43.2747786,-2.9404595,,,information,,,,;
4349772304,42.1732072,0.8169201,,,information,,,,;
4349860305,28.1109226,-15.4198597,,monument,,,,,;
4349870793,37.9845981,-0.6570116,,,viewpoint,,,,;
4350038073,28.1130528,-15.4218951,,,artwork,,,,bust;
4350129511,48.7006995,18.9289660,Vajanka,,information,,,,;
4350129539,48.7048718,18.9415038,,archaeological_site,,,,,;
4350349091,41.4203019,2.1518216,A Salvador Allende. La historia es nuestra y la hacen los pueblos,memorial,,,,,;
4350360792,41.4244044,2.1582356,Monument a les Brigades Internacionals,memorial,,,,,;
4350782597,38.9952176,-0.1444731,Faro,,attraction,,,,;
4350852385,42.1577271,-3.1928192,Monumento Vagón minero,memorial,,,,,;
4351327767,43.3959240,-4.6388542,Abrigos de Pendueles,,,,cave_entrance,,;
4351344250,43.4001886,-4.6629767,Covacho de La Ordaliega,,,,cave_entrance,,;
4351350636,43.4079826,-4.6855363,Pozo Salmorias,,,,cave_entrance,,;
4351385809,43.3963737,-4.5281659,Minas de cobre abandonadas,,,,cave_entrance,,;
4351566895,46.2402025,14.9443258,Spomenik NOB,memorial,,,,,;
4351579622,46.1862887,14.9448645,Jelenov rog,,viewpoint,,,,;
4351586547,46.1901022,14.9617618,Planinski dom dr. Franca Goloba,,viewpoint,,,,;
4351680696,43.2430530,-1.9571491,Oindiri bira,,information,,,,;
4351711010,42.8873509,-6.7477073,Nacimiento del río Cúa,,viewpoint,,,,;
4351773946,42.0202294,-6.7974579,Mirador de Las Peñas del Veladero,,viewpoint,,,,;
4351917819,45.7884547,13.9411353,,,information,,,,;
4351917820,45.7886779,13.9392290,,,information,,,,;
4352013499,36.8331545,-4.3792902,Mirador Martínez-Falero,,viewpoint,,,,;
4352190488,49.2245630,20.3231341,,,information,,,,;
4352247501,43.1825129,-9.0893579,,,viewpoint,,,,;
4352553172,39.8014881,-0.1282689,,,viewpoint,,,,;
4352709305,48.8978078,18.0495387,Ferdinand Silberstein-Silvan,memorial,,,,,;
4352721183,42.7851561,-1.0870257,Izizeko begiratokia,,viewpoint,,,,;
4352932138,48.6756936,19.0241526,Brestová,,information,,,,;
4352932140,48.6331148,19.1125381,,,information,,,,;
4352932174,48.6756944,19.0241938,,,information,,,,;
4353035886,41.6442182,2.0160219,Cova dels Pintorets,,,,cave_entrance,,;
4353062255,43.0980031,-1.4853990,Larrebeltz,archaeological_site,,,,,;
4353062585,43.1276854,-1.4506475,,,information,,,,;
4353124901,49.0366714,18.8335100,Banské,,information,,,,;
4353124902,49.0791676,18.8552466,Bývalý lom,,information,,,,;
4353124903,49.0120461,19.0307029,Chata Lysec,,information,,,,;
4353124904,49.0052041,19.0541360,Grúň,,information,,,,;
4353124905,49.0413510,18.8234262,Končiar,,information,,,,;
4353124906,48.8846858,18.9222092,Mača,,information,,,,;
"4353124907,48.9090841,18.8877901,""Mošovce, bus"",,information,,,,";
4353124908,49.0554747,18.7809053,Náklad,,information,,,,;
4353124909,49.0936650,18.8542635,Odbočka k pamätníku,,information,,,,;
4353124910,49.0136269,18.7723825,Pod skalou,,information,,,,;
4353124911,49.0867318,18.8393961,Pod vodopádmi,,information,,,,;
4353124912,48.8270627,18.9771054,Prepadlisko,,information,,,,;
4353124913,48.8274380,18.9772397,Prepadlisko,,,,cave_entrance,,;
4353124914,49.0902835,18.8293073,Ráztoka,,information,,,,;
4353124915,49.0432420,18.8001894,Ráztoky,,information,,,,;
4353124916,48.8891681,18.9775653,Spoj Rakytovských dolín,,information,,,,;
"4353124917,49.0240280,18.8575105,""Trebostovo, OcÚ"",,information,,,,";
"4353124918,49.0253920,18.8659158,""Trebostovo, rázcestie (bus)"",,information,,,,";
"4353124919,49.0154572,18.8092337,""Valčianska dolina, rekreačné stredisko"",,information,,,,";
"4353124920,48.7616878,18.9368610,""Vodáreňská nádrž Turček, vyhliadka"",,information,,,,";
4353124979,48.9299756,18.9740565,,,viewpoint,,,,;
4353124982,49.0110141,18.7831395,,,viewpoint,,,,;
4353124984,49.0348293,18.8394069,,,viewpoint,,,,;
4353127089,48.8808556,18.9740141,Úbočie Malého Rakytova,,information,,,,;
"4353143070,48.7526590,17.5672320,""Myjava, ústredná orientácia"",,information,,,,";
4353145242,48.5365811,18.8065725,,,viewpoint,,,,;
4353150004,48.5354480,18.8054432,Výhľad na nápis Szabóová skala,,viewpoint,,,,;
4353151514,48.9873957,18.6134766,Košiarka,,information,,,,;
"4353154473,48.4450323,19.5589294,""Divín, ATC"",,information,,,,";
4353166170,48.5273011,18.8644994,Parenica,,,,cave_entrance,,;
4353292583,37.1680724,-3.5900669,,,artwork,,,,sculpture;
4353292700,37.1683937,-3.5906693,Monumento al Duque de San Pedro de Galatino,memorial,,,,,;
4353300207,46.0455148,14.1767132,Podzemna slemenska utrdba Goli vrh,yes,attraction,,,,;
4353587681,43.0433195,-9.2918569,Punta Luxeira,,viewpoint,,cape,,;
4353588089,43.0407084,-9.2853338,Punta Boial,,viewpoint,,,,;
4353624337,43.2284493,-6.0460291,Mirador de Proacina,,viewpoint,,,,;
4353624339,43.2208239,-6.0703214,,,viewpoint,,,,;
4353672191,49.2223417,18.7410714,Krajská hvezdáreň v Žiline,,attraction,,,,;
4353688091,49.2057000,18.7517628,Pozorovateľňa na Malom diele,,attraction,,,,;
4353713659,49.1431393,19.9040940,,,information,,,,;
4353766886,48.9712347,19.5804598,Jasná,,information,,,,;
4354047282,41.6590038,-0.9089835,,,viewpoint,,,,;
4354232236,28.1120409,-15.4183364,Otomana,,artwork,,,,sculpture;
4354263855,42.4871878,1.2949308,Mirador de Coll de So,,viewpoint,,,,;
4354300846,28.1099113,-15.4163580,Ancla,monument,,,,,;
4354304528,42.4508312,1.2254380,,,information,,,,;
4354617801,49.3355761,21.2364694,Cyklomagistrála Bardejov (SK) - Krynica-Zdrój (PL),,information,,,,;
4354617802,49.3204436,21.1649162,Horná Topľa,,information,,,,;
4354617803,49.3363805,21.1578244,Horná Topľa,,information,,,,;
4354617804,49.3398750,21.2006075,Horná Topľa,,information,,,,;
4354617806,49.3016744,21.2415615,Prímestská zóna Mníchovský potok,,information,,,,;
4354618023,49.3342469,21.1577508,Sveržov,,information,,,,;
4354618024,49.3352913,21.2366403,,,information,,,,;
4354618034,49.3364067,21.1578217,,,information,,,,;
4354618051,49.3398654,21.2005940,,,information,,,,;
4354618061,49.3417970,21.2041097,Zlaté,,information,,,,;
4354618124,49.3500446,21.1592821,,,information,,,,;
4354618128,49.3512174,21.1306197,,,information,,,,;
4354780912,48.1690676,18.8828094,Dudince,,information,,,,;
4355407603,43.1032391,-9.1832188,Punta das Chans,,viewpoint,,cape,,;
4355407604,43.1100855,-9.1665773,Punta do Lago,,viewpoint,,,,;
4355497892,37.6059344,-5.8253006,Sala Municipal de Exposiciones,,museum,,,,;
4355531989,41.6412661,2.7040084,Paret d'en Ratés,,attraction,,,,;
4355884134,41.3738715,2.1892044,Homenatge a la Natació,,artwork,,,,sculpture;
4355890288,41.3748304,2.1893389,Una Habitació on sempre Plou,,artwork,,,,installation;
4355892647,42.4589781,1.2154555,,,information,,,,;
4355942116,28.2746873,-16.6331561,Cueva del Hielo,archaeological_site,,,cave_entrance,,;
4355953496,28.4265548,-16.3720225,Sendero PR,,information,,,,;
4356000293,43.2487575,-1.8931371,DSS2016.EU GR,,information,,,,;
4356000294,43.2664840,-1.9080141,Landarbasoko Trikuharriak,,information,,,,;
4356000295,43.2668151,-1.8958145,LIFE Aiako Harria,,information,,,,;
4356000296,43.2667246,-1.8957410,PR-GI 1003 Urdabururi itzulia,,information,,,,;
4356000297,43.2676763,-1.9009167,PR-GI 1005 Aiako Harritik Errenterira,,information,,,,;
4356000299,43.2487640,-1.8931240,,,information,,,,;
4356000301,43.2506537,-1.8950254,,,information,,,,;
4356000302,43.2508045,-1.8910235,,,information,,,,;
4356000338,43.2545134,-1.8880470,,,information,,,,;
4356000341,43.2585114,-1.8889195,,,information,,,,;
4356000343,43.2642639,-1.9054576,,,information,,,,;
4356000361,43.2668786,-1.8962295,,,information,,,,;
4356000366,43.2671510,-1.8974801,,,information,,,,;
4356000368,43.2675970,-1.9008164,,,information,,,,;
4356465077,43.1583067,-1.7230346,,,information,,,,;
4356465176,43.1795474,-1.7160635,,,information,,,,;
4356465306,43.1908921,-1.7139820,,,information,,,,;
4356465570,43.1958849,-1.7234482,,,information,,,,;
4357305316,49.0563940,19.0172519,,,viewpoint,,,,;
4357305325,49.0512894,19.0272222,,memorial,,,,,;
4357354599,49.0990414,18.8532402,Pamätnik francúzskych partizanov,memorial,,,,,;
4357443093,41.3841795,2.1662636,Pati Manning,,attraction,,,,;
4357497796,37.8018421,-7.1816339,,,attraction,,,,;
4357611196,37.3872546,-4.7563815,Huertos Sociales,,viewpoint,,,,;
4357616289,37.7998801,-7.1809875,,,attraction,,,,;
4357803626,41.2984305,-0.3158789,Monasterio de Nuestra Señora de Rueda,monument,,,,,;
4357866507,41.4065589,2.1057155,,,viewpoint,,,,;
4357991627,48.8962544,18.0463017,Ľudovít Vladimír Rizner,memorial,,,,,;
4357991628,48.8949946,18.0405526,Jozef Branecký,memorial,,,,,;
4358103120,48.5973506,17.4916050,Horáreň Suchánka,,information,,,,;
4358103150,48.6263721,17.4867737,sv. Florián,memorial,,,,,;
4358103151,48.6264214,17.4869843,Sedembolestná Panna Mária,memorial,,,,,;
4358154410,48.3136319,16.9823774,Milan Rastislav Štefánik,memorial,,,,,;
4358165590,48.3104436,17.0274837,Artézska studňa,,attraction,,spring,,;
4358688690,41.2883617,-0.3118218,Cabezo de Muel,,viewpoint,,,,;
4358704890,40.3717440,-1.5780905,Camino a cañón de los Arcos,,attraction,,,,;
4358880091,48.5997850,16.9453792,Ľahké opevnenie,,information,,,,;
4358905092,43.5402627,-5.6452011,Escalera 15,,information,,,,;
4358908400,43.5423588,-5.6592244,La Escalerona,,information,,,,;
4358909592,43.5403715,-5.6466829,Escalera 14,,information,,,,;
4358909593,43.5404609,-5.6478551,Escalera 13,,information,,,,;
4358949953,48.1442912,17.1159797,Ignác Gessay,memorial,,,,,;
4358949958,48.1442962,17.1160362,Štefan Furdek,memorial,,,,,;
4359079019,45.6651917,13.9913267,,,viewpoint,,,,;
4359079044,45.6657508,13.9910488,,,,,cave_entrance,,;
4359086915,37.6681767,-5.9912252,,monument,,,,,;
4359102119,38.3636442,-2.4989973,Puntal de las Collejas,,viewpoint,,,,;
4359310796,43.3931358,-4.2639849,Mirador de la Corneja,,viewpoint,,,,;
4359322678,48.5704003,17.6227754,Mariánsky stĺp,memorial,,,,,;
4359322679,48.5928964,17.5453161,Mariánsky stĺp,memorial,,,,,;
4359322680,48.5995547,17.5374979,Pieta,memorial,,,,,;
4359322681,48.5703105,17.6230833,sv. Florián,memorial,,,,,;
4359322682,48.5991227,17.5382791,sv. Jozef,memorial,,,,,;
4359322683,48.5761490,17.6429940,sv. Martin,memorial,,,,,;
4359322684,48.5710232,17.6298631,Trojičný stĺp,memorial,,,,,;
4359322685,48.5968398,17.5392857,sv. Vendelín,memorial,,,,,;
4359322686,48.5689842,17.6237479,Padlým v 1. svetovej vojne,memorial,,,,,;
4359322687,48.5700081,17.6231052,sv. Ján Nepomucký,memorial,,,,,;
4359322688,48.5751897,17.6453423,,,artwork,,,,statue;
4359323289,48.5760037,17.6436620,,,artwork,,,,statue;
4359323291,48.5859673,17.5514246,sv. Ján Nepomucký,memorial,,,,,;
4359323294,48.5985072,17.6809752,,,artwork,,,,statue;
4359323297,48.5996124,17.5374643,I. svetová vojna,memorial,,,,,;
4359323304,48.6002861,17.5380129,sv. Ján Nepomucký,memorial,,,,,;
4359324013,49.0258924,20.2832272,Nová Osada,,information,,,,;
4359324014,49.0273553,20.2576324,Podstráň,,information,,,,;
4359324015,49.0253524,20.2765472,Záhradky,,information,,,,;
4359424564,38.4474448,-2.4125759,Sima-Pónor (sumidero),,,,cave_entrance,,;
4359902573,40.8843801,-0.1122404,,,viewpoint,,,,;
4359916068,42.5096521,0.9967050,Parc Nacional d'Aigues Tortes i Estany de Sant Maurici,,information,,,,;
4359972144,42.5140552,0.9979761,Antic remuntador,ruins,attraction,,,,;
4359995290,43.1157565,-1.6389935,Legarrea,,,,cave_entrance,,;
4360006949,46.3400463,14.1755743,,,viewpoint,,,,;
4360118168,46.4409146,14.7380216,Odcep Janšek,,information,,,,;
4360118169,46.4386846,14.7391376,Spodnje Sleme,,information,,,,;
4360118170,46.4446409,14.7276233,Zgornje Sleme,,information,,,,;
4360118421,46.4363013,14.7548517,,memorial,,,,,;
4360119218,46.4427180,14.8189397,,memorial,,,,,;
4360119255,46.4432061,14.7344969,,,information,,,,;
4360119392,46.4443180,14.8075147,,,information,,,,;
4360119425,46.4445991,14.8289092,,,information,,,,;
4360119531,46.4455018,14.7251206,,,information,,,,;
4360120143,46.4531083,14.7658284,,memorial,,,,,;
4360148209,45.8403596,13.9358955,,,information,,,,;
4360173290,42.5101843,0.9963769,Els estanys de Cabdella,,information,,,,;
4360173306,42.5071042,0.9901810,,,information,,,,;
4360173364,42.5092443,0.9977189,,monument,,,,,;
4360173372,42.5098729,0.9965248,,monument,,,,,;
4360173378,42.5101083,0.9966845,,,information,,,,;
4360174303,42.5105327,0.9960680,,,information,,,,;
4360174306,42.5105453,0.9961348,,,information,,,,;
4360176303,39.4777163,3.0037664,Pou de Son Cota,archaeological_site,,,,,;
4360191787,42.4741687,0.9926734,,,information,,,,;
"4360416626,48.8657033,20.0182314,""Pohorelá, námestie"",,information,,,,";
4360418306,48.8700094,20.0005654,20 poludník,,information,,,,;
4360419698,42.0550233,-2.6784383,,,information,,,,;
4360438092,37.8339358,-3.4731611,Cueva de la Graja,monument,,,,,;
4360447761,48.8958946,19.9575818,Odbočenie z hradskej,,information,,,,;
4360447762,48.9074435,19.9557025,Priehyba,,information,,,,;
"4360493373,48.4906516,19.1806229,""Kráľová, bus"",,information,,,,";
4360534699,46.3672746,14.1082101,Razstava LEGO Exhibition,,attraction,,,,;
4360793716,43.3042813,-3.5646800,Cueva de la Loca II,,,,cave_entrance,,;
4360885544,42.3964405,2.1507869,,,viewpoint,,,,;
4361044231,48.9072893,19.1645155,,,information,,,,;
4361123516,48.9721197,17.9791777,Cykloturistická mapa,,information,,,,;
4361245789,43.2624637,-8.0490916,,,information,,,,;
4361346152,41.3426807,-0.9585724,Casa natal de Goya,,museum,,,,;
4361346159,41.3426414,-0.9584548,Museo del Grabado,,museum,,,,;
4361481989,37.6699647,-5.9886328,Monumento al Cantero,memorial,,,,,;
4361481990,37.6687153,-5.9908510,Monumento a Miguel de Cervantes,memorial,,,,,;
4361482015,37.6745134,-5.9861836,Monumento al Palmero,memorial,,,,,;
4361482018,37.6762639,-5.9879862,Monumento al Pensionista,memorial,,,,,;
4361560190,37.8422772,-7.2094318,,,viewpoint,,,,;
4361657467,42.1265014,3.1266222,AE224A- L'Escala-Ronda,,information,,,,;
4361675295,48.3184874,17.2277928,Areál antimónovej štôlne,,information,,,,;
4361675571,48.3160796,17.2327648,Zlaté baníctvo,,information,,,,;
4361675572,48.3205177,17.2266977,Lom | Povrchové dobývanie,,information,,,,;
4361675573,48.3198516,17.2267662,Antimónová štôlňa | Hlbinné dobývanie,,information,,,,;
4361675574,48.3186752,17.2323102,Pyritová štôlňa | Banská doprava,,information,,,,;
4361675575,48.3188514,17.2360901,Úpravňa | Spracovanie rudy,,information,,,,;
4361696387,48.2736564,17.1091334,Staré Hájne I.,,,,cave_entrance,,;
4361742010,37.3930565,-5.9863074,,memorial,artwork,,,,statue;
4361883289,42.8941916,-8.5594546,,,information,,,,;
4361894212,37.6703161,-5.9875106,Museo Etnológico Municipal,,museum,,,,;
4361908942,43.4009947,-4.7060063,El Mazo,,,,cave_entrance,,;
4361908943,43.3971147,-4.7060923,El Águila II,,,,cave_entrance,,;
4361908944,43.3984996,-4.7009349,Abrigo del Puente,,,,cave_entrance,,;
4361908945,43.4009205,-4.6956763,Cordoveganes,,,,cave_entrance,,;
4361908946,43.3976339,-4.6844405,Cueva de Puertas,,,,cave_entrance,,;
4361946753,43.3218516,-1.9611081,Ategorrietako Ate Gorriak,,artwork,,,,sculpture;
4361983851,37.4426644,-4.2759835,Museo Histórico Municipal de Carcabuey,,museum,,,,;
4362007229,28.1139013,-15.4180688,,monument,,,,,;
4362038980,28.1144100,-15.4181916,Bandera,monument,,,,,;
4362059585,41.3972236,2.2091432,Ashraf II,,artwork,,,,;
4362093865,49.0329808,20.2085679,Horáreň Vápenica,,information,,,,;
4362093866,49.0409532,20.1595506,Lopušná dolina,,information,,,,;
4362093867,49.1026146,20.1380413,Nižné Hágy,,information,,,,;
4362093868,49.1026662,20.1380646,Nižné Hágy,,information,,,,;
4362093870,49.0562345,20.2671168,Popradská cyklomagistrála,,information,,,,;
4362093871,49.1232799,20.1852463,Tatranská Polianka,,information,,,,;
4362093872,49.1174280,20.1244924,Vyšné Hágy,,information,,,,;
4362093873,49.1185852,20.1233503,Vyšné Hágy,,information,,,,;
4362094252,49.0241379,20.2823315,,,viewpoint,,,,;
4362094269,49.0292741,20.1011471,,,information,,,,;
4362094463,49.1039194,20.1429825,,,information,,,,;
4362094470,49.0522101,20.0820381,Štrba,,information,,,,;
4362094471,49.0927137,20.1412686,Štôla,,information,,,,;
4362094472,49.0928412,20.1412330,Štôla,,information,,,,;
4362401845,48.6304083,18.4692640,Oslany,,information,,,,;
4362401856,48.7798252,18.5794775,,,information,,,,;
"4362401860,48.8722631,18.6355688,""Nitrianske Pravno, námestie"",,information,,,,";
4362401862,48.9551753,18.6240415,,,information,,,,;
"4362427801,36.8021170,-3.9119920,GR 242;GR 249,,information,,,,";
"4362427802,36.8040794,-3.9150780,GR 242;GR 249,,information,,,,";
"4362427803,36.8041919,-3.9149627,GR 242;GR 249,,information,,,,";
"4362427804,36.8057038,-3.9153147,GR 242;GR 249,,information,,,,";
"4362427805,36.8061220,-3.9141720,GR 242;GR 249,,information,,,,";
"4362427806,36.8068660,-3.9187780,GR 242;GR 249,,information,,,,";
"4362427807,36.8069290,-3.9190160,GR 242;GR 249,,information,,,,";
"4362427808,36.8075402,-3.9195824,GR 242;GR 249,,information,,,,";
"4362427809,36.8083050,-3.9202300,GR 242;GR 249,,information,,,,";
"4362427810,36.8089300,-3.9214500,GR 242;GR 249,,information,,,,";
"4362427811,36.8097550,-3.9248500,GR 242;GR 249,,information,,,,";
"4362427812,36.8097935,-3.9251986,GR 242;GR 249,,information,,,,";
"4362427813,36.8104093,-3.9256720,GR 242;GR 249,,information,,,,";
"4362427814,36.8106740,-3.9258410,GR 242;GR 249,,information,,,,";
"4362427815,36.8132063,-3.9280889,GR 242;GR 249,,information,,,,";
"4362427816,36.8132306,-3.9284606,GR 242;GR 249,,information,,,,";
"4362427817,36.8180355,-3.9234847,GR 242;GR 249,,information,,,,";
"4362427818,36.8181944,-3.9231883,GR 242;GR 249,,information,,,,";
"4362427819,36.8245423,-3.9177146,GR 242;GR 249,,information,,,,";
4362453575,42.0379633,-2.6843033,,,information,,,,;
4362713101,40.7778018,-2.9959204,Mirador de la Alcarria,,viewpoint,,,,;
4362852990,38.9116949,-0.1435619,Tossal Gros,,viewpoint,,,,;
4363100975,38.0332943,-3.6179670,Antiguo puerto fluvial de Cástulo,archaeological_site,,,,,;
"4364285534,48.8568290,19.9592895,""Heľpa, stanica"",,information,,,,";
4364285535,48.8608464,19.9694443,Heľpa,,information,,,,;
4364285536,48.9104105,19.9882671,Priehybka,,information,,,,;
4364658082,48.8093337,19.4016826,Pamätník Nemecká,memorial,,,,,;
4365041375,43.2630802,-3.0154366,,,information,,,,;
4365041376,43.2632988,-3.0147563,,,information,,,,;
4365118700,43.6155240,-5.7908257,Mirador de Pilatos,,viewpoint,,,,;
4365232289,41.6761886,2.7987544,Ãncora,memorial,,,,,;
4365286290,37.7210745,-6.1778059,Monumento al Cisquero,,artwork,,,,statue;
4365308014,42.2959033,-0.5168751,Pozos de hielo de Mata Menuda,industrial,attraction,,,,;
4365319601,43.1346817,-2.1081640,PR-GI 114 Urkizuko ibilbidea,,information,,,,;
4365319602,43.1354270,-2.1083222,GR 285,,information,,,,;
4365320008,43.1477085,-2.1215684,,,information,,,,;
4365320082,43.1693753,-2.1519453,,,information,,,,;
4365408717,49.1125222,19.3121606,,,viewpoint,,,,;
4365449521,42.8741937,-8.5275977,Miradoiro do Bosque de Galicia,,viewpoint,,,,;
4365536904,43.1747570,-2.1596948,DSS2016.EU GR,,information,,,,;
4365536905,43.1842412,-2.2590645,GR 285 Mendibai ibilbidea (Azpeitia-Tolosa),,information,,,,;
4365536906,43.1380704,-2.0758503,GR 285 Mendibai ibilbidea (Tolosa-Azpeitia),,information,,,,;
4365536907,43.1370735,-2.1069166,,,information,,,,;
4365536908,43.1379930,-2.0758818,,,information,,,,;
4365536909,43.1431461,-2.0970429,,,information,,,,;
4365536910,43.1747728,-2.1596872,,,information,,,,;
4365536911,43.1842229,-2.2590545,,,information,,,,;
4365536912,43.1893114,-2.1788887,,,information,,,,;
4365536913,43.1940787,-2.1878005,,,information,,,,;
4365934999,36.4485326,-5.1340960,La Recalada,,attraction,,,,;
4366226112,39.3491869,3.1871330,,,viewpoint,,,,;
4366342699,38.9557520,1.5307777,,,attraction,,,,;
4366360000,38.9569654,1.5308548,,,attraction,,,,;
4366411704,40.2357747,-6.5923167,Información de Senderos,,information,,,,;
4366482625,43.2476425,-2.1545824,,,viewpoint,,,,;
4366484529,43.2345105,-2.1733182,,,information,,,,;
4366495214,46.4842698,13.7850865,,,information,,,,;
4366512267,37.5506621,-4.1746685,Torre Morchón,archaeological_site,,,,,;
4366512269,37.4388699,-4.1948494,Oficina Municipal de Turismo,,information,,,,;
4366621015,48.6264942,19.6204129,,,information,,,,;
4366778255,48.3500304,19.4603018,Lysec,,information,,,,;
4366778256,48.3515749,19.4591596,Pod Lyscom,,information,,,,;
4366778257,48.3266492,19.4968906,Riečka,,information,,,,;
4366778259,48.3141090,19.5117498,,,information,,,,;
4366778924,48.3490963,19.4606868,,,viewpoint,,,,;
4366781576,43.2106035,-2.4141797,,,information,,,,;
4366781577,43.2106196,-2.4141784,,,information,,,,;
4366884264,48.1682392,17.0013311,Nad Šibeničníkom,,viewpoint,,,,;
4366945216,48.2326740,17.0947579,Malinský vrch,,information,,,,;
4367033556,46.2205315,13.6941269,Oltar Devica Marija,monument,,,,,;
4367206995,49.0653651,18.9200575,Múzeum Andreja Kmeťa,,museum,,,,;
4367304189,49.0669567,18.9229296,SNK - Literárne múzeum,,museum,,,,;
"4367330890,49.2232329,18.7415545,""Dom """"Lombardini"""""",,museum,,,,";
4367331093,49.2236003,18.7447248,Múzeum židovskej kultúry,,museum,,,,;
4367513286,43.4666521,-3.8050543,Mirador del Río de la Pila,,viewpoint,,,,;
4367643348,41.4192391,2.2111479,mapa mural del Patronato Municipal de la Vivienda,,artwork,,,,azulejo;
4367704192,38.7295698,0.1984642,,,viewpoint,,,,;
4367767291,39.5581363,-4.3565418,Iglesia parroquial,,attraction,,,,;
4367880070,42.6414152,-0.0541221,Mirador de Calcilarruego,,viewpoint,,,,;
4367915268,48.7727419,19.2808347,Svätopluk,memorial,,,,,;
4368504513,48.7961610,19.3791584,,,information,,,,;
4368517393,43.0186868,-2.7538818,Hartzegi,,,,cave_entrance,,;
4368645527,49.3832538,18.4107477,U tabulí,,information,,,,;
4369504028,48.4837538,17.5468613,,,artwork,,,,sculpture;
4369513287,46.2282582,15.6994474,Turistično informacijski center,,information,,,,;
4369607392,48.4840982,17.5469141,Huslový kľúč,,artwork,,,,sculpture;
4369614594,48.4830405,17.5418094,sv. Anna,memorial,,,,,;
4369742689,48.4828014,17.5497535,Pomník padlých,memorial,,,,,;
4369751974,46.2347395,15.6444699,Janina,,viewpoint,,,,;
4369761694,48.4786466,17.5545148,sv. Vendelín,memorial,,,,,;
4369776107,41.4939380,2.0462915,,,information,,,,;
4369776114,41.4939928,2.0463368,Mirador del Camí de Can Tiraries,,viewpoint,,,,;
4369856032,41.4871129,2.0484399,Torrent dels Alous,,information,,,,;
4369856829,41.4867424,2.0482663,,,information,,,,;
4369959792,49.2891052,19.6641031,Mikulovka,,information,,,,;
4369968041,42.5787969,-8.9573010,Monumento ao Emigrante,memorial,,,,,;
4370148312,49.5029437,18.6582303,Muřinkový vrch (kaple),,information,,,,;
4370189665,43.1825871,-2.2680482,,,information,,,,;
4370190061,43.1863117,-2.2695542,,,information,,,,;
4370190104,43.1924571,-2.2717224,,,information,,,,;
4370190160,43.1995376,-2.2924509,,,information,,,,;
4370190356,43.2081543,-2.3446524,Izarraitzko estazio megalitikoa,,information,,,,;
4370190568,43.2108496,-2.3201910,,,information,,,,;
4370243358,48.4821649,17.5430523,,memorial,,,,,;
4370310965,39.0447681,-0.2286542,Al Barranc del Fondo - Pas del Burro,,information,,,,;
4370310970,39.0479703,-0.2343708,,,information,,,,;
4370386192,41.4644588,2.2006403,,,viewpoint,,,,;
4370685513,48.7452579,22.1805069,sv. Michal Archanjel,memorial,,,,,;
4370794147,41.3682560,2.1313109,Al·legoria a l'escut de l'Hospitalet,monument,artwork,,,,sculpture;
4370837593,41.4702902,2.2065293,,,viewpoint,,,,;
4370871509,43.3818697,-5.8775477,Valdecuevas,,,,cave_entrance,,;
4370948318,39.5057417,3.2551525,Aquest Àngel protegeix Cas Manescal,,viewpoint,,,,;
4371123093,38.3695453,-2.5649210,Mirador de la Rayuela,,viewpoint,,,,;
4371176940,37.9406225,-3.7902252,El Olivo,monument,,,,,;
4371184639,38.4900265,-2.5205224,Mirador de los Picarazos,,viewpoint,,,,;
4371596435,43.1863063,-2.2695056,DSS2016.EU GR sarea,,information,,,,;
4371596436,43.1863067,-2.2695318,GR 285 Mendibai ibilbidea - Azpeitia-Elgoibar,,information,,,,;
4371596437,43.1763148,-2.3717270,,,information,,,,;
4371596438,43.1767305,-2.3682663,,,information,,,,;
4371596439,43.1856394,-2.3947598,,,information,,,,;
4371596440,43.1928926,-2.4151995,,,information,,,,;
4371596441,43.1969017,-2.3638983,,,information,,,,;
4371596442,43.2039249,-2.3607983,,,information,,,,;
4371596443,43.2052099,-2.4159578,,,information,,,,;
4371596448,43.2087705,-2.3276958,,,information,,,,;
4371596452,43.2147407,-2.3596644,,,information,,,,;
4371643751,42.6967624,-1.6377529,,,information,,,,;
4371643752,42.6962652,-1.6376993,,,information,,,,;
4371643754,42.6964682,-1.6377663,,,information,,,,;
4371643758,42.6968960,-1.6374472,,,information,,,,;
4371643760,42.6968921,-1.6376510,,,information,,,,;
4371892729,27.9678952,-15.7952579,Artejevez,,viewpoint,,,,;
4372100792,43.3833874,-8.3544102,Faro de Mera,,viewpoint,,,,;
4372570127,49.0563377,19.9721166,Važecká jaskyňa - kassa,,information,,,,;
4372619205,49.0574784,19.9857369,múzeum ľudových tradícií,,museum,,,,;
4372620589,43.4203198,-2.7210062,vista panorámica puerto viejo,,viewpoint,,,,;
4372776897,49.0774250,20.0225678,Neznámi vojaci,,information,,,,;
4372776898,49.0774962,20.0225083,Neznámi vojaci,,information,,,,;
4372776899,49.0776669,20.0226381,Neznámí vojaci,,information,,,,;
4372777681,49.0783146,20.0216299,Nemeckým vojakom padlým v 2. svetovej vojne,memorial,,,,,;
4372777776,49.0782571,20.0217950,,memorial,,,,,;
